Customer_ID,Customer_Age,Gender,City,Income_Level,Product_Category,Product_Price,Discount_Percentage,Competitor_Price,Brand_Loyalty_Score,Previous_Purchases,Avg_Monthly_Spend,App_Usage_Hours,Delivery_Time_Minutes,Stock_Availability,Ad_Clicked,Festival_Season,Payment_Mode,Membership_Level,Device_Type,Browser_Type,Time_Slot,Weather_Condition,Session_Duration_Minutes,Customer_Rating,Product_Return_Rate,Coupon_Used,Wishlist_Count,Review_Count,Random_Noise_1,Random_Noise_2,Lucky_Number,Will_Buy,Quantity
CUST_124357,46,Male,Mumbai,231930,Beverages,1626.57,8,1654.91,6.92,14,67593.47,2.15,73,1,0,0,Wallet,Gold,iPhone,Safari,Morning,Cloudy,41.22,2.8,0.01,0,19,433,3837,health,59,1,1
CUST_124358,36,Female,Kolkata,202465,Frozen Food,1231.57,26,1456.77,6.17,7,51247.26,11.83,98,1,0,0,Credit Card,Silver,Android,Firefox,Evening,Sunny,30.55,2.8,0.09,0,4,460,3006,computer,8,1,6
CUST_124359,41,Male,Delhi,221673,Beverages,1658.92,35,1687.05,5.45,7,30984.64,10.44,111,1,1,0,Debit Card,Gold,Desktop,Firefox,Night,Cloudy,34.73,3.4,0.36,1,5,165,3799,development,69,1,5
CUST_124360,24,Female,Delhi,195937,Frozen Food,1346.69,42,1345.56,4.05,7,69842.3,1.6,81,1,1,0,UPI,Bronze,Android,Chrome,Evening,Cloudy,42.88,1.6,0.21,0,10,130,4235,along,63,1,2
CUST_124361,53,Female,Mumbai,103259,Household,1112.01,17,1177.78,1.34,14,20750.8,1.1,69,1,0,0,Debit Card,Platinum,Tablet,Chrome,Morning,Sunny,21.25,4.9,0.3,0,12,83,6820,land,62,1,1
CUST_124362,28,Male,Hyderabad,190428,Beverages,1778.41,19,2057.59,2.82,6,53428.73,9.84,110,1,0,1,Debit Card,Gold,Android,Edge,Afternoon,Humid,8.58,2.5,0.03,0,12,212,2293,air,54,1,1
CUST_124363,25,Female,Kolkata,88184,Household,1591.42,6,1709.71,9.71,9,24789.14,9.5,94,1,0,0,UPI,Silver,iPhone,Edge,Morning,Sunny,51.44,2.6,0.04,1,16,41,1168,early,70,1,5
CUST_124364,21,Female,Hyderabad,147766,Beverages,975.79,12,962.96,5.76,7,22911.27,8.15,80,1,1,1,Wallet,Silver,Tablet,Firefox,Afternoon,Sunny,42.94,2.0,0.05,1,0,290,4597,realize,94,1,1
CUST_124365,48,Female,Chennai,82680,Snacks,1212.47,43,1060.86,5.86,8,18582.63,10.69,40,1,0,0,Credit Card,Gold,Android,Firefox,Evening,Rainy,21.96,1.2,0.34,1,17,120,5214,rule,34,1,7
CUST_124366,60,Female,Bangalore,34887,Dairy,1960.21,14,2048.34,9.44,5,13095.11,2.2,62,1,1,0,Debit Card,Silver,iPhone,Firefox,Evening,Cloudy,9.82,2.2,0.32,1,12,195,5087,win,73,1,3
CUST_124367,33,Female,Mumbai,43130,Snacks,1133.71,20,1194.46,3.86,5,4450.19,9.65,78,1,0,0,Debit Card,Platinum,Android,Edge,Evening,Sunny,48.45,4.4,0.06,1,14,359,1746,Democrat,23,1,6
CUST_124368,61,Male,Delhi,31673,Household,1976.26,45,1906.01,2.13,6,10033.33,11.82,83,1,0,1,Debit Card,Gold,iPhone,Firefox,Night,Sunny,12.68,2.6,0.3,1,17,464,1826,protect,61,1,3
CUST_124369,41,Female,Bangalore,15588,Frozen Food,1477.25,6,1608.13,2.9,9,3454.69,8.81,55,1,1,1,Wallet,Bronze,iPhone,Safari,Evening,Humid,35.76,2.7,0.09,0,12,108,2073,high,97,1,5
CUST_124370,24,Male,Chennai,160241,Personal Care,337.91,21,306.63,3.02,5,56983.14,8.09,85,1,0,0,UPI,Gold,iPhone,Chrome,Evening,Sunny,26.54,1.9,0.08,0,17,5,6233,experience,23,1,1
CUST_124371,54,Male,Chennai,76788,Household,1404.19,30,1217.48,5.81,8,25832.52,5.19,101,1,0,0,Credit Card,Platinum,Android,Safari,Morning,Humid,14.44,3.9,0.31,0,2,434,7579,there,81,1,6
CUST_124372,56,Male,Mumbai,72362,Dairy,435.04,39,472.29,4.64,6,17038.94,4.06,19,1,0,0,Cash,Bronze,Desktop,Chrome,Evening,Cloudy,19.39,1.8,0.01,1,15,223,9306,cold,77,1,3
CUST_124373,31,Male,Hyderabad,56015,Dairy,354.14,51,391.68,6.06,7,14791.56,9.97,48,1,0,0,Cash,Gold,Desktop,Edge,Evening,Cloudy,53.08,1.2,0.09,0,17,57,9854,performance,35,1,4
CUST_124374,45,Female,Chennai,45249,Dairy,1716.49,26,1962.45,2.61,9,13586.88,9.23,83,0,0,0,UPI,Platinum,Android,Safari,Night,Sunny,46.65,4.2,0.26,0,12,81,4875,enough,61,0,0
CUST_124375,69,Female,Chennai,27568,Household,723.25,52,680.87,7.63,6,7548.9,6.06,113,1,0,1,Cash,Bronze,Tablet,Edge,Morning,Rainy,8.56,4.9,0.32,1,11,463,1434,less,44,1,2
CUST_124376,29,Female,Delhi,182635,Snacks,221.69,28,212.53,9.46,6,42438.02,9.5,11,0,1,0,Debit Card,Silver,Android,Firefox,Evening,Rainy,52.34,1.1,0.04,1,1,436,7969,so,81,1,6
CUST_124377,31,Female,Delhi,246383,Frozen Food,738.03,14,795.72,4.46,8,31997.6,4.22,88,1,1,0,Cash,Bronze,Tablet,Firefox,Afternoon,Rainy,7.92,3.4,0.01,1,12,234,5845,network,60,1,4
CUST_124378,28,Male,Bangalore,171313,Snacks,1442.75,51,1707.21,2.55,5,46948.53,2.37,85,0,0,0,UPI,Silver,iPhone,Edge,Afternoon,Humid,16.23,4.2,0.34,0,4,436,2764,whom,15,1,3
CUST_124379,51,Female,Kolkata,65461,Dairy,1984.91,52,1715.58,7.61,5,10258.8,10.91,82,1,1,0,Debit Card,Platinum,iPhone,Safari,Afternoon,Sunny,51.05,4.6,0.2,0,8,467,2573,more,6,1,3
CUST_124380,59,Female,Bangalore,235973,Beverages,747.99,35,635.95,5.36,8,78450.92,5.53,51,1,0,0,Wallet,Platinum,Tablet,Safari,Evening,Humid,24.39,3.3,0.11,1,8,44,4475,admit,40,1,3
CUST_124381,65,Female,Mumbai,161352,Personal Care,944.02,25,821.91,6.87,6,11812.92,5.93,89,1,0,0,Cash,Silver,Android,Safari,Evening,Humid,53.59,3.7,0.28,1,19,472,6447,situation,45,1,2
CUST_124382,29,Male,Chennai,225293,Dairy,1836.43,22,2077.75,8.28,11,36507.71,7.07,22,1,0,0,Debit Card,Platinum,Android,Safari,Night,Sunny,47.22,3.9,0.05,1,15,132,9689,remain,10,1,4
CUST_124383,63,Male,Kolkata,54929,Frozen Food,797.99,37,724.76,4.05,4,3850.24,9.58,68,1,1,1,Debit Card,Gold,Desktop,Chrome,Morning,Humid,18.2,4.8,0.18,0,14,170,7628,team,93,1,4
CUST_124384,55,Female,Kolkata,248495,Beverages,540.09,44,545.25,4.41,16,42953.97,7.56,82,1,0,1,UPI,Bronze,Tablet,Safari,Night,Cloudy,13.01,1.4,0.05,1,9,81,6041,hot,17,1,3
CUST_124385,52,Male,Mumbai,248542,Beverages,494.27,25,575.35,6.16,5,19815.24,1.8,107,1,0,1,Credit Card,Bronze,Desktop,Safari,Evening,Rainy,13.14,2.6,0.35,0,8,132,4391,rule,4,1,5
CUST_124386,61,Female,Mumbai,63576,Household,1106.95,11,1084.92,2.8,8,8907.23,3.15,76,1,1,1,UPI,Bronze,Android,Edge,Night,Rainy,16.43,3.8,0.21,0,19,106,9746,some,46,1,4
CUST_124387,67,Female,Delhi,37759,Dairy,736.59,14,845.88,5.64,7,2908.53,10.23,81,1,1,0,Wallet,Platinum,Desktop,Chrome,Night,Sunny,6.53,1.8,0.03,0,2,105,4834,career,82,1,2
CUST_124388,22,Male,Delhi,226630,Household,846.73,11,804.56,7.14,7,29454.58,5.83,38,1,1,0,Credit Card,Gold,Desktop,Edge,Evening,Humid,1.38,3.4,0.37,1,5,396,1325,important,93,1,3
CUST_124389,28,Female,Bangalore,197157,Household,69.12,14,69.23,3.67,5,54167.1,5.1,63,1,1,0,Credit Card,Gold,Tablet,Firefox,Evening,Rainy,17.43,1.3,0.07,0,6,193,1674,be,10,1,2
CUST_124390,20,Male,Mumbai,100012,Personal Care,164.74,49,157.56,2.51,10,37035.14,3.78,30,1,0,0,Wallet,Platinum,Desktop,Edge,Night,Rainy,52.58,2.8,0.4,0,10,105,8344,story,45,1,6
CUST_124391,31,Female,Mumbai,150633,Household,832.97,6,806.64,5.51,14,44399.04,7.96,54,1,1,0,Credit Card,Gold,Tablet,Safari,Evening,Sunny,35.55,4.5,0.31,0,2,4,5937,unit,29,1,6
CUST_124392,42,Female,Hyderabad,165328,Frozen Food,1780.77,47,1616.23,9.55,11,50378.86,10.96,69,1,1,0,Credit Card,Gold,Tablet,Chrome,Afternoon,Rainy,36.5,2.2,0.35,1,13,483,5218,quite,41,1,5
CUST_124393,41,Female,Bangalore,215488,Beverages,577.08,43,658.2,1.49,4,23274.48,6.79,66,1,0,1,Debit Card,Gold,Tablet,Firefox,Morning,Sunny,35.79,3.2,0.37,0,8,302,5469,room,32,1,6
CUST_124394,28,Male,Mumbai,164293,Snacks,961.85,42,1002.44,8.75,5,14265.11,2.78,37,1,1,0,Cash,Bronze,Android,Edge,Night,Sunny,7.0,4.0,0.4,0,17,203,5929,who,1,1,3
CUST_124395,22,Female,Chennai,244610,Personal Care,820.86,2,714.31,6.56,5,22380.89,6.46,39,1,1,0,Credit Card,Gold,Desktop,Safari,Afternoon,Rainy,41.99,1.4,0.28,0,18,135,6105,show,9,1,4
CUST_124396,31,Female,Kolkata,197485,Frozen Food,1424.29,31,1223.99,3.74,4,76950.72,1.69,40,1,1,1,Credit Card,Bronze,iPhone,Chrome,Evening,Sunny,13.66,3.2,0.17,0,0,368,9640,important,95,1,4
CUST_124397,37,Male,Chennai,192756,Personal Care,1089.46,32,1003.59,9.73,9,42278.96,8.41,114,1,1,0,Credit Card,Platinum,Tablet,Firefox,Afternoon,Rainy,31.24,3.4,0.29,0,8,364,1566,author,84,1,4
CUST_124398,34,Female,Kolkata,162796,Frozen Food,579.11,4,566.23,4.18,9,41876.76,2.78,58,1,0,0,Wallet,Bronze,Desktop,Edge,Evening,Rainy,16.54,1.1,0.19,0,14,94,5250,small,59,1,1
CUST_124399,19,Male,Delhi,128234,Beverages,1029.36,27,913.85,7.08,12,32032.12,11.41,118,1,1,0,Cash,Bronze,Android,Safari,Afternoon,Cloudy,17.26,1.7,0.2,0,14,420,2077,growth,4,1,4
CUST_124400,24,Female,Bangalore,86423,Snacks,1837.09,2,1687.9,7.07,10,22372.43,11.57,32,1,1,0,Wallet,Silver,iPhone,Safari,Afternoon,Humid,50.13,4.7,0.33,0,0,232,2325,standard,11,1,4
CUST_124401,41,Male,Kolkata,30017,Snacks,1940.93,46,1833.91,1.58,5,4509.82,11.06,87,1,0,0,UPI,Gold,Tablet,Safari,Night,Rainy,5.44,2.7,0.37,0,3,346,2478,friend,77,0,0
CUST_124402,24,Female,Hyderabad,242406,Personal Care,536.07,39,557.55,1.23,7,92684.48,3.5,41,1,0,0,Wallet,Platinum,Tablet,Edge,Afternoon,Sunny,54.58,3.3,0.07,1,15,4,9466,author,15,1,6
CUST_124403,23,Male,Hyderabad,177357,Beverages,652.19,20,698.63,8.34,12,20920.78,3.93,105,1,0,1,Debit Card,Silver,Desktop,Chrome,Night,Sunny,8.8,2.0,0.23,0,2,89,6118,heavy,62,1,5
CUST_124404,51,Female,Mumbai,134721,Dairy,1780.46,32,1757.15,1.79,8,49369.62,4.74,14,1,0,0,Wallet,Bronze,Android,Edge,Afternoon,Sunny,19.43,3.7,0.21,0,12,195,5154,administration,41,1,4
CUST_124405,20,Female,Delhi,21166,Snacks,1094.92,31,1060.78,3.76,9,3178.55,7.51,20,1,0,1,Credit Card,Platinum,Android,Safari,Afternoon,Rainy,44.89,3.7,0.16,1,5,73,7393,center,61,1,1
CUST_124406,19,Male,Delhi,153531,Frozen Food,479.66,50,495.46,9.58,6,26279.39,7.36,96,1,1,0,Wallet,Platinum,iPhone,Edge,Evening,Sunny,10.72,1.2,0.3,1,3,434,2179,yard,40,1,4
CUST_124407,58,Female,Mumbai,86217,Beverages,1928.02,0,1675.88,7.17,10,33650.12,7.12,68,1,1,0,Debit Card,Bronze,iPhone,Safari,Afternoon,Sunny,21.64,4.7,0.01,0,8,84,4993,check,79,1,2
CUST_124408,30,Female,Kolkata,92791,Beverages,1318.15,1,1144.61,9.41,8,11295.39,5.09,23,1,1,0,Debit Card,Bronze,iPhone,Safari,Afternoon,Sunny,12.11,4.3,0.08,1,16,290,5358,employee,74,1,4
CUST_124409,34,Male,Kolkata,179976,Frozen Food,1313.99,56,1463.9,5.04,8,70128.26,4.23,64,1,0,1,Debit Card,Bronze,Desktop,Chrome,Morning,Sunny,12.62,1.2,0.1,1,3,16,9629,spring,47,1,3
CUST_124410,50,Male,Chennai,229877,Frozen Food,1445.83,38,1406.67,5.3,10,51575.0,5.34,57,1,0,0,Debit Card,Silver,Tablet,Firefox,Night,Cloudy,25.31,2.9,0.0,0,13,55,7087,modern,89,1,4
CUST_124411,50,Female,Kolkata,191086,Personal Care,406.21,6,406.51,3.49,5,53623.13,2.56,105,1,0,0,Wallet,Bronze,Tablet,Firefox,Afternoon,Rainy,7.53,1.0,0.24,0,4,452,5391,fight,45,1,1
CUST_124412,40,Female,Chennai,44608,Frozen Food,1925.13,42,2005.91,4.72,11,14068.64,9.15,60,1,0,0,Wallet,Gold,Tablet,Chrome,Evening,Sunny,19.97,2.8,0.29,0,13,485,7778,attention,65,1,2
CUST_124413,41,Female,Chennai,225749,Dairy,719.54,33,827.53,8.81,5,76317.33,6.2,91,1,0,0,Debit Card,Gold,Android,Edge,Night,Cloudy,12.31,3.5,0.29,0,4,359,9368,also,94,1,4
CUST_124414,30,Male,Bangalore,131705,Snacks,1461.88,24,1605.41,2.56,7,27850.0,6.29,32,1,0,0,UPI,Silver,Desktop,Edge,Evening,Sunny,7.48,3.2,0.14,1,2,102,8441,drug,67,1,9
CUST_124415,37,Male,Bangalore,163936,Snacks,1037.29,11,883.92,8.23,4,43733.45,7.74,58,1,1,0,Debit Card,Silver,Desktop,Firefox,Morning,Rainy,42.66,2.4,0.03,0,2,418,2122,production,6,1,2
CUST_124416,21,Male,Kolkata,220263,Snacks,1317.73,46,1274.93,9.74,10,46646.51,11.4,44,1,1,1,Cash,Bronze,Desktop,Safari,Evening,Cloudy,49.92,3.4,0.39,1,1,392,1060,church,38,1,4
CUST_124417,53,Female,Delhi,205513,Household,1009.7,54,927.86,2.38,10,80675.0,6.88,25,1,0,0,UPI,Silver,Desktop,Edge,Night,Rainy,43.88,3.7,0.39,1,18,164,4953,increase,67,1,5
CUST_124418,26,Male,Delhi,125453,Snacks,503.46,48,497.95,6.97,6,49965.71,5.16,31,1,1,1,Wallet,Silver,Tablet,Edge,Morning,Sunny,41.05,3.1,0.23,1,1,489,1575,exactly,21,1,5
CUST_124419,59,Female,Delhi,230670,Frozen Food,964.1,38,1009.08,1.8,9,13065.04,10.51,51,1,0,0,Credit Card,Gold,iPhone,Safari,Afternoon,Cloudy,52.2,3.6,0.08,1,4,347,6386,dinner,70,1,4
CUST_124420,40,Female,Mumbai,202204,Beverages,433.19,4,391.9,4.43,8,59790.66,2.66,14,1,0,0,Cash,Bronze,Tablet,Chrome,Morning,Cloudy,52.07,3.6,0.07,1,15,149,8908,size,14,1,4
CUST_124421,37,Female,Mumbai,94363,Household,149.73,11,153.17,2.05,12,9803.96,6.38,75,1,0,0,Wallet,Silver,Tablet,Safari,Afternoon,Humid,33.42,2.5,0.16,1,14,424,1713,and,40,1,4
CUST_124422,37,Male,Mumbai,33243,Household,804.48,12,690.8,9.19,14,12800.28,9.96,108,1,0,0,UPI,Platinum,Desktop,Firefox,Evening,Sunny,34.46,2.2,0.39,1,5,224,7356,character,16,1,2
CUST_124423,43,Female,Delhi,118007,Snacks,1056.45,28,1174.64,4.63,11,28741.39,11.91,100,1,1,0,UPI,Gold,iPhone,Safari,Night,Rainy,34.31,3.0,0.18,0,10,149,6000,under,87,1,5
CUST_124424,54,Female,Bangalore,26821,Snacks,628.37,54,589.76,7.79,8,1874.3,9.26,25,1,1,0,Cash,Gold,Android,Firefox,Night,Cloudy,55.93,3.0,0.17,0,7,100,2375,point,90,1,5
CUST_124425,52,Male,Hyderabad,207915,Personal Care,1742.04,3,1733.91,7.08,9,43289.85,7.8,92,1,1,0,Cash,Gold,Tablet,Edge,Evening,Humid,52.44,1.3,0.01,1,5,167,1431,increase,53,1,4
CUST_124426,36,Male,Mumbai,90740,Personal Care,1631.3,47,1710.08,5.48,7,6472.62,3.7,71,1,1,0,UPI,Platinum,iPhone,Firefox,Night,Rainy,27.68,2.7,0.13,1,4,271,8256,only,98,1,6
CUST_124427,37,Male,Delhi,18237,Snacks,1060.63,23,1006.41,5.74,3,2478.71,7.05,111,1,0,0,UPI,Gold,Desktop,Edge,Night,Rainy,14.83,1.6,0.19,0,14,174,4428,what,72,1,7
CUST_124428,60,Male,Mumbai,246491,Frozen Food,1631.58,33,1784.29,5.21,8,19832.39,6.08,64,1,1,0,Wallet,Platinum,Android,Chrome,Afternoon,Cloudy,10.62,2.3,0.28,0,10,170,5564,security,59,1,3
CUST_124429,63,Male,Delhi,143906,Beverages,1469.07,56,1693.57,3.1,10,22995.79,1.16,35,1,1,1,Wallet,Gold,Tablet,Safari,Afternoon,Humid,54.21,2.0,0.13,0,1,278,5903,show,53,1,4
CUST_124430,48,Male,Hyderabad,101040,Snacks,1375.92,56,1445.52,9.6,12,31359.33,7.25,109,1,1,0,Credit Card,Silver,iPhone,Safari,Afternoon,Rainy,23.7,1.6,0.16,0,15,124,4860,campaign,52,1,6
CUST_124431,30,Female,Kolkata,194054,Beverages,638.0,29,706.04,7.45,6,70164.66,4.74,28,1,0,0,UPI,Gold,Android,Edge,Night,Humid,51.62,2.5,0.31,0,4,367,1357,morning,22,1,3
CUST_124432,63,Male,Kolkata,40563,Snacks,551.31,55,565.67,6.77,10,3895.63,3.76,70,1,1,0,Wallet,Bronze,Android,Safari,Evening,Humid,39.08,2.5,0.08,1,4,117,4972,quality,41,1,3
CUST_124433,27,Male,Chennai,191707,Beverages,87.06,49,92.98,7.14,9,13767.02,5.28,72,1,1,1,Debit Card,Bronze,Android,Safari,Afternoon,Humid,39.33,4.8,0.2,1,2,53,7079,between,49,1,5
CUST_124434,56,Male,Kolkata,196478,Dairy,614.59,23,678.56,7.32,6,46703.62,6.28,100,1,0,0,Debit Card,Silver,iPhone,Chrome,Morning,Rainy,35.03,2.6,0.14,0,5,35,6100,nation,50,1,3
CUST_124435,25,Female,Delhi,207105,Beverages,452.95,32,444.5,7.78,9,22174.56,11.69,79,1,1,0,Cash,Gold,Android,Safari,Morning,Sunny,18.85,1.5,0.28,0,5,191,3064,avoid,85,1,6
CUST_124436,30,Female,Bangalore,94012,Frozen Food,939.47,40,878.71,5.29,8,19904.65,11.35,116,0,1,0,Cash,Gold,Tablet,Chrome,Night,Sunny,46.55,4.2,0.3,1,18,450,2925,ok,92,1,5
CUST_124437,23,Female,Mumbai,55542,Beverages,930.85,3,969.92,3.18,3,12574.05,2.19,88,1,0,1,Credit Card,Bronze,Tablet,Safari,Morning,Rainy,29.39,1.6,0.17,0,4,488,5753,cause,61,1,3
CUST_124438,52,Female,Delhi,240801,Snacks,1636.94,16,1922.86,7.01,5,73350.46,3.23,24,1,0,1,Wallet,Bronze,Tablet,Safari,Evening,Cloudy,57.11,1.0,0.19,1,6,255,5758,soon,72,1,5
CUST_124439,44,Female,Bangalore,192874,Snacks,292.64,12,265.16,4.33,11,55469.79,10.72,108,1,0,1,Wallet,Bronze,Android,Firefox,Morning,Rainy,37.51,1.8,0.06,1,16,16,2147,writer,38,1,1
CUST_124440,38,Female,Delhi,169062,Dairy,1747.17,13,2036.69,4.25,13,39717.73,5.41,52,0,0,1,Wallet,Platinum,iPhone,Safari,Morning,Rainy,6.49,2.9,0.31,1,7,479,2448,us,25,1,3
CUST_124441,55,Male,Kolkata,26058,Frozen Food,710.53,11,742.62,4.61,7,3182.79,2.92,90,1,0,0,Cash,Silver,Tablet,Firefox,Afternoon,Sunny,51.53,2.9,0.33,0,5,80,8420,music,64,1,6
CUST_124442,47,Male,Mumbai,241563,Beverages,134.6,35,115.98,5.12,9,67509.05,3.9,77,1,1,0,Wallet,Bronze,Android,Safari,Night,Rainy,39.53,3.6,0.39,0,18,342,1715,organization,62,1,4
CUST_124443,24,Female,Bangalore,186724,Frozen Food,727.72,54,850.43,8.59,7,53141.38,6.41,98,1,0,0,Cash,Silver,Android,Chrome,Evening,Rainy,44.88,2.7,0.32,0,9,95,2282,perform,40,1,3
CUST_124444,55,Male,Hyderabad,22721,Household,35.41,20,41.53,5.17,6,6297.98,5.34,32,1,0,0,UPI,Platinum,Desktop,Edge,Morning,Sunny,6.95,2.1,0.01,1,15,86,7886,exactly,51,1,3
CUST_124445,58,Male,Hyderabad,136458,Snacks,1707.07,52,1734.31,5.99,9,15773.55,6.15,51,1,0,0,Credit Card,Bronze,Tablet,Chrome,Morning,Rainy,51.2,1.0,0.14,1,5,382,5967,be,70,1,6
CUST_124446,50,Male,Chennai,126581,Frozen Food,1871.73,35,1995.92,4.49,10,24240.68,5.57,99,1,0,0,Debit Card,Silver,Android,Firefox,Night,Cloudy,47.56,3.0,0.08,0,10,424,8713,chair,92,1,2
CUST_124447,49,Female,Hyderabad,27969,Household,1403.58,39,1249.37,7.48,15,2814.79,8.21,48,1,0,0,UPI,Silver,Desktop,Chrome,Afternoon,Sunny,18.32,3.1,0.19,1,8,333,3641,hear,16,1,3
CUST_124448,43,Female,Bangalore,178875,Household,1825.46,21,2094.62,9.92,3,65694.67,2.57,56,1,1,1,UPI,Platinum,Android,Safari,Night,Rainy,3.59,3.6,0.07,1,9,21,9926,commercial,42,1,4
CUST_124449,29,Male,Delhi,113088,Frozen Food,166.29,40,196.55,4.37,6,22511.15,9.81,73,1,0,1,Cash,Gold,Desktop,Edge,Night,Humid,32.96,4.9,0.32,1,13,335,1555,get,48,1,7
CUST_124450,23,Female,Kolkata,111267,Frozen Food,349.74,4,331.7,4.22,7,38479.97,8.54,113,1,0,0,Credit Card,Silver,Desktop,Chrome,Morning,Cloudy,47.58,3.8,0.37,0,3,384,5351,response,53,1,1
CUST_124451,39,Female,Kolkata,188558,Household,57.59,39,66.64,2.96,7,13059.15,6.29,23,0,1,0,Wallet,Platinum,Desktop,Edge,Morning,Humid,20.1,2.7,0.22,1,10,130,1193,sure,81,1,4
CUST_124452,51,Male,Chennai,249278,Personal Care,1230.82,56,1356.7,9.82,7,93216.71,7.88,34,1,0,1,Credit Card,Platinum,Tablet,Safari,Evening,Cloudy,36.92,4.8,0.15,0,13,351,8884,exist,63,1,8
CUST_124453,48,Female,Bangalore,137690,Household,1160.9,17,1083.9,7.67,3,7478.93,11.46,69,0,0,0,UPI,Gold,Tablet,Chrome,Evening,Humid,17.23,2.3,0.16,0,1,219,1541,physical,95,1,1
CUST_124454,60,Male,Hyderabad,230391,Personal Care,1147.43,13,1130.48,6.24,13,62061.58,6.89,97,1,0,1,Debit Card,Bronze,Desktop,Safari,Evening,Cloudy,50.96,2.0,0.07,1,14,462,8773,purpose,13,1,3
CUST_124455,27,Female,Hyderabad,163234,Frozen Food,1958.98,32,1727.86,8.7,13,55341.91,10.76,40,1,0,1,Wallet,Silver,iPhone,Edge,Evening,Humid,2.61,3.7,0.22,1,8,234,5272,follow,84,1,4
CUST_124456,23,Male,Kolkata,199117,Personal Care,1579.89,14,1536.73,7.89,5,39303.8,10.65,30,1,1,1,Wallet,Platinum,Tablet,Edge,Evening,Humid,4.9,3.3,0.1,0,8,471,5861,letter,7,1,5
CUST_124457,25,Female,Chennai,38381,Frozen Food,961.06,47,1103.91,3.44,4,6898.11,6.16,92,1,1,0,UPI,Gold,Android,Chrome,Night,Humid,12.5,4.8,0.1,1,6,429,1855,reveal,63,1,2
CUST_124458,19,Male,Kolkata,21485,Dairy,794.16,55,907.13,4.47,11,5804.3,5.13,81,1,0,0,Debit Card,Silver,Tablet,Safari,Morning,Sunny,48.81,1.5,0.19,1,5,119,5154,wide,46,1,5
CUST_124459,21,Male,Mumbai,34644,Dairy,1803.57,5,1823.05,6.99,6,3298.66,9.52,61,1,0,0,Cash,Bronze,Tablet,Safari,Afternoon,Cloudy,9.98,3.0,0.01,0,3,484,1486,old,66,1,2
CUST_124460,52,Female,Chennai,73281,Snacks,1878.67,4,2121.94,9.22,10,10385.71,10.23,15,0,0,1,Credit Card,Bronze,Tablet,Firefox,Afternoon,Sunny,27.12,4.3,0.26,0,5,124,1761,mission,28,1,2
CUST_124461,32,Male,Chennai,133407,Snacks,1646.98,4,1791.24,9.97,10,51304.33,8.48,30,1,0,0,Wallet,Gold,iPhone,Edge,Night,Sunny,7.05,4.5,0.28,0,12,485,1543,create,9,1,2
CUST_124462,36,Female,Mumbai,47236,Snacks,471.9,14,455.54,1.93,15,14455.4,2.29,98,1,1,0,Cash,Bronze,Desktop,Safari,Night,Cloudy,20.57,4.0,0.26,1,12,145,9738,hospital,87,1,4
CUST_124463,27,Female,Bangalore,222593,Household,764.15,26,835.84,2.25,7,71563.59,7.11,117,0,0,1,Debit Card,Bronze,Tablet,Firefox,Evening,Rainy,8.57,3.9,0.37,1,1,382,2660,sit,62,1,2
CUST_124464,48,Female,Hyderabad,126173,Household,555.75,5,539.13,8.89,8,44253.91,4.22,119,1,0,0,Wallet,Silver,Tablet,Edge,Morning,Sunny,36.88,1.1,0.2,1,17,349,6266,art,5,1,4
CUST_124465,33,Male,Delhi,136463,Frozen Food,445.98,48,430.87,3.2,8,43688.4,3.6,34,1,0,0,UPI,Silver,Desktop,Safari,Night,Rainy,58.09,3.8,0.07,1,12,108,6240,spring,50,1,6
CUST_124466,32,Female,Mumbai,86476,Snacks,115.35,20,133.56,2.02,10,23031.78,5.01,32,1,0,1,Wallet,Bronze,Tablet,Chrome,Morning,Rainy,45.96,3.2,0.02,0,12,114,9555,own,83,1,3
CUST_124467,50,Male,Mumbai,85075,Household,1523.57,32,1375.37,8.18,11,31089.24,1.78,32,1,1,0,Credit Card,Gold,iPhone,Safari,Evening,Humid,46.18,2.2,0.15,0,16,280,2007,have,55,1,3
CUST_124468,53,Female,Chennai,100965,Household,995.64,1,1129.96,2.66,14,23764.95,4.33,114,1,1,0,Cash,Silver,Android,Safari,Night,Rainy,26.05,1.2,0.01,1,0,120,4152,thousand,59,1,2
CUST_124469,60,Male,Mumbai,245360,Snacks,1769.58,17,1966.34,1.38,5,22890.01,4.55,111,1,0,0,Cash,Silver,iPhone,Safari,Night,Sunny,13.46,2.2,0.34,1,11,388,4470,professional,46,0,0
CUST_124470,28,Male,Delhi,147329,Dairy,1580.62,14,1357.16,2.51,6,22884.65,1.67,21,1,1,0,Debit Card,Silver,iPhone,Firefox,Night,Cloudy,24.01,3.9,0.16,1,8,81,6255,mention,94,1,4
CUST_124471,43,Male,Delhi,111390,Beverages,596.18,1,546.32,5.95,9,20502.53,5.05,72,1,1,0,Cash,Platinum,Android,Edge,Evening,Rainy,29.71,2.6,0.39,1,13,266,5065,financial,72,1,2
CUST_124472,21,Male,Hyderabad,246682,Frozen Food,780.76,17,726.23,1.35,6,27582.25,7.35,95,1,0,0,Cash,Silver,Tablet,Safari,Morning,Humid,9.08,4.2,0.32,0,15,404,9786,country,17,0,0
CUST_124473,20,Male,Bangalore,235154,Snacks,1625.4,42,1886.73,9.32,6,49758.49,1.51,37,1,1,0,Debit Card,Bronze,Tablet,Chrome,Evening,Rainy,30.79,3.4,0.13,0,9,423,3505,involve,98,1,7
